EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5671162,CENTRAL PANHANDLE MOUNTAINS (ZONE), ,11/05/1998,500,Heavy Snow, , ,0,0,0,0,ID,PST, ,2150831,Z,4,OTX,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,1200, , , , ,"Several reports of heavy snow, ranging from 4-14 inches of new snow from Kellogg, Sandpoint,Winchester and Lookout Pass.","",11
5670532,C W BOX ELDER/C W XE TOOLE/X W SALT LAKE/X NW UTAH (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,5,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",12
5670535,P NC WEBER/P C MORGAN/P W C SUMMIT/P SC WASATCH (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,6,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",13
5670536,RICH/CACHE T NW/P E C WEBER/MOST OF MORGAN/NW SUMMIT/NE SALT LAKE/X NE BOX ELDER (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,7,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",14
5670538,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,8,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",15
5670539,W UTAH T X NW/P X E JUAB (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,4,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",16
5670533,NE BOX ELDER T X NE/W WEBER/DAVIS (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,2,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",17
5670534,NW CACHE (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,1,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",18
5670537,W SALT LAKE T X W/E TOOLE T X E (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,3,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",19
5670531,C E SUMMIT/X NE WASATCH/N DUCHESNE (ZONE), ,11/05/1998,1200,Winter Storm, , ,0,0,10000,0,UT,MST, ,2084799,Z,9,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/06/1998,1200, , , , ,"","A major winter-like storm blew through Utah on the 5th and 6th, producing a blanket of heavy, wet snow in Northern Utah. The heavy, wet snow, most of which fell along the Wasatch Front, was responsible for many broken tree branches. Several branches fell on power lines, causing widespread power outages. Nearly 50% of Springville was without power, prompting officials to close the schools there. Numerous minor traffic accidents occurred during the storm, but no injuries were reported. A tree branch fell on a car parked in Salt Lake City, but again, nobody was hurt. The storm generally dumped 2-4 inches in the valleys of the Wasatch Front, with 4-10 inches along the benches, with over a foot in most mountain locations. Alta and Snowbird received 17 inches...with 11 inches in Farmington Canyon, and 10 inches in Brighton, Bountiful and Springville.",20
5670505,CENTRAL BLACK HILLS (ZONE), ,11/05/1998,2200,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,28,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/07/1998,700, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",21
5670507,SOUTHERN BLACK HILLS (ZONE), ,11/05/1998,2300,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,29,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/07/1998,1200, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",22
5670502,PENNINGTON PLAINS (ZONE), ,11/06/1998,0,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,31,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/07/1998,915, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",23
5670503,CENTRAL FOOT HILLS (ZONE), ,11/06/1998,0,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,26,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/07/1998,915, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",24
5676093,UPPER TRINITY RIVER (ZONE), ,11/06/1998,100,Winter Weather, , ,0,0,0,0,CA,PST, ,2150946,Z,4,EKA,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,800, , , , ,"","Two to three inches of snow fell above 3000 feet.",25
5671167,STAR VALLEY / W LINCOLN (ZONE), ,11/06/1998,100,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,16,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,1600, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",26
5671168,UPPER GREEN RIVER BASIN / C AND SE SUBLETTE / E LINCOLN / NW SWEETWATER (ZONE), ,11/06/1998,100,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,20,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,1700, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",27
5676092,NORTH COAST INTERIOR (ZONE), ,11/06/1998,100,Winter Weather, , ,0,0,0,0,CA,PST, ,2150946,Z,3,EKA,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,800, , , , ,"","Two to three inches of snow fell above 3000 feet.",28
5671170,WIND RIVER MTNS EAST / WC FREMONT (ZONE), ,11/06/1998,200,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,11,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,100, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",29
5671169,WIND RIVER BASIN / NC AND E FREMONT (ZONE), ,11/06/1998,200,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,13,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,100, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",30
5671165,LANDER FOOTHILLS / C FREMONT (ZONE), ,11/06/1998,200,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,12,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,100, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",31
5671417,UPPER SNAKE RIVER PLAIN (ZONE), ,11/06/1998,200,Heavy Snow, , ,0,0,0,0,ID,MST, ,2150562,Z,20,PIH,0,0,TRAINED SPOTTER, , , , , , , , ,11/06/1998,1200, , , , ,"The season's first winter storm dropped its heaviest snow of 4 to 8 inches in the area from Idaho Falls to Rexburg.  Numerous minor traffic accidents were reported.","",32
5670504,BENNETT (ZONE), ,11/06/1998,1000,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,44,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/06/1998,1900, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",33
5677015,AVERY (ZONE), ,11/06/1998,1100,Winter Weather, , ,0,0,0,0,NC,EST, ,2150910,Z,33,GSP,0,0,LAW ENFORCEMENT, , , , , , , , ,11/06/1998,1300, , , , ,"","The first snow of the season covered trees, but not the ground.",34
5671166,SOUTH BIG HORN BASIN / N HOT SPRINGS / W WASHAKIE (ZONE), ,11/06/1998,1200,Heavy Snow, , ,0,0,0,0,WY,MST, ,2150832,Z,9,RIW,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,1100, , , , ,"","Up to 9 inches of new snow in and near the Lander foothills, with around half a foot of new snow reported at Smoot, Farson, Worland and the Riverton area.",35
5670506,MELLETTE (ZONE), ,11/06/1998,1400,Winter Storm, , ,0,0,0,0,SD,MST, ,2084795,Z,46,UNR,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/07/1998,700, , , , ,"","Portions of Southwestern South Dakota received 6 to 10 inches of snow.  Martin received 12 inches of snow in less then 12 hours.",36
5672116,SOUTHERN FRONT RANGE FOOTHILLS/CLEAR CREEK BASIN / W JEFFERSON / NE PARK / E CLEAR CREEK / SE GILPIN / SW DOUGLAS (ZONE), ,11/07/1998,200,Heavy Snow, , ,0,0,0,0,CO,MST, ,2150277,Z,36,BOU,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,900, , , , ,"","Upslope conditions, coupled with a moist and unstable airmass, allowed for heavy snow to develop in and near the the Front Range Foothills and Cheyenne Ridge.  Wellington and Horsetooth Reservoir in eastern Larimer County tallied 11 inches and 9 inches respectively, with 7 inches reported 4 miles south of Evergreen.   Snowfall totals elsewhere generally ranged from 4 to 6 inches,",37
5672119,DENVER METROPOLITAN AREA / E JEFFERSON / W ADAMS / DENVER / W ARAPAHOE / N DOUGLAS (ZONE), ,11/07/1998,200,Heavy Snow, , ,0,0,0,0,CO,MST, ,2150277,Z,40,BOU,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,900, , , , ,"","Upslope conditions, coupled with a moist and unstable airmass, allowed for heavy snow to develop in and near the the Front Range Foothills and Cheyenne Ridge.  Wellington and Horsetooth Reservoir in eastern Larimer County tallied 11 inches and 9 inches respectively, with 7 inches reported 4 miles south of Evergreen.   Snowfall totals elsewhere generally ranged from 4 to 6 inches,",38
5672117,EASTERN LARIMER AND NORTHWESTERN WELD COUNTIES / FORT COLLINS AND VICINITY / E LARIMER / NW WELD (ZONE), ,11/07/1998,200,Heavy Snow, , ,0,0,0,0,CO,MST, ,2150277,Z,38,BOU,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,900, , , , ,"","Upslope conditions, coupled with a moist and unstable airmass, allowed for heavy snow to develop in and near the the Front Range Foothills and Cheyenne Ridge.  Wellington and Horsetooth Reservoir in eastern Larimer County tallied 11 inches and 9 inches respectively, with 7 inches reported 4 miles south of Evergreen.   Snowfall totals elsewhere generally ranged from 4 to 6 inches,",39
5672118,EASTERN BOULDER COUNTY/BOULDER AND VICINITY / E BOULDER / X SW WELD (ZONE), ,11/07/1998,200,Heavy Snow, , ,0,0,0,0,CO,MST, ,2150277,Z,39,BOU,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,900, , , , ,"","Upslope conditions, coupled with a moist and unstable airmass, allowed for heavy snow to develop in and near the the Front Range Foothills and Cheyenne Ridge.  Wellington and Horsetooth Reservoir in eastern Larimer County tallied 11 inches and 9 inches respectively, with 7 inches reported 4 miles south of Evergreen.   Snowfall totals elsewhere generally ranged from 4 to 6 inches,",40
5672115,NORTHERN FRONT RANGE FOOTHILLS/UPPER LARAMIE AND CACHE LA POUDRE RIVER BASINS / C BOULDER / NE GILPIN / C LARIMER (ZONE), ,11/07/1998,200,Heavy Snow, , ,0,0,0,0,CO,MST, ,2150277,Z,35,BOU,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,900, , , , ,"","Upslope conditions, coupled with a moist and unstable airmass, allowed for heavy snow to develop in and near the the Front Range Foothills and Cheyenne Ridge.  Wellington and Horsetooth Reservoir in eastern Larimer County tallied 11 inches and 9 inches respectively, with 7 inches reported 4 miles south of Evergreen.   Snowfall totals elsewhere generally ranged from 4 to 6 inches,",41
5676094,UPPER TRINITY RIVER (ZONE), ,11/07/1998,300,Heavy Snow, , ,0,0,0,0,CA,PST, ,2150947,Z,4,EKA,0,0,TRAINED SPOTTER, , , , , , , , ,11/07/1998,1000, , , , ,"","Eight inches of snow fell in Northern Mendocino County near Anthony Peak at 7000 feet.  In the community of Mad River at 4000 feet, 4 inches fell.",42
5671785,YNP / SOUTH SIERNV (ZONE), ,11/07/1998,600,Winter Storm, , ,0,0,0,0,CA,PST, ,2150136,Z,22,HNX,0,0,GENERAL PUBLIC, , , , , , , , ,11/07/1998,2100, , , , ,"Winter storm warnings were posted for CA Zones 22/23 for Saturday November 7th from afternoon through the evening but widespread storm conditions did not materialize in Zone 23.  However 1st season storm snow amounts were received with the Tuolumne Ranger Station reporting a total snow of  8" over a 24 hour period of November 7th...3" on the ground by 0900 PST with another 5" in the afternoon as reported by the morning of the 8th.  Lodgepole in the Tulare County Mountains received 0.78" of rain but snow levels were above the station height. A Winter Storm Watch was posted on the 6th at 1600 PST with warnings issued subsequently at 0400 PST on the 7th.","",43
5676696,E NEVADA/E PLACER/E EL DORADO/NE ALPINE (ZONE), ,11/07/1998,605,Heavy Snow, , ,0,0,0,0,CA,PST, ,2151039,Z,72,REV,0,0,DEPT OF HIGHWAYS, , , , , , , , ,11/07/1998,1505, , , , ,"10-13 inches of snow fell near the top of Donner Summit in about a 9 hour period.","",44
5675784,NORTHEAST OREGON (ZONE), ,11/07/1998,1500,Heavy Snow, , ,0,1,0,0,OR,PST, ,2151011,Z,19,PDT,0,0,TRAINED SPOTTER, , , , , , , , ,11/08/1998,800, , , , ,"","Five and a half to fourteen inches of snow fell overnight in northeast Oregon above 3000 feet elevation.   Up to eighteen inches of snow fell above 6000 feet.  Close to  two inches of snow was reported at 1800 feet.  A rental truck slid on the snow,  smashed through a guard rail on Interstate 84,  and rolled down a 100-foot embankment about 12 miles northwest of La Grande.  The driver was treated at the Grande Ronde Hospital.  In a separate incident,  a tractor-trailer tanker skidded off the interstate near Meacham.  No one was hurt and the truck did not spill any of the gasoline that it was carrying.",45
5675785,COLUMBIA DESCHUTES PLATEAU (ZONE), ,11/07/1998,1500,Heavy Snow, , ,0,0,0,0,OR,PST, ,2151011,Z,18,PDT,0,0,TRAINED SPOTTER, , , , , , , , ,11/08/1998,800, , , , ,"","Five and a half to fourteen inches of snow fell overnight in northeast Oregon above 3000 feet elevation.   Up to eighteen inches of snow fell above 6000 feet.  Close to  two inches of snow was reported at 1800 feet.  A rental truck slid on the snow,  smashed through a guard rail on Interstate 84,  and rolled down a 100-foot embankment about 12 miles northwest of La Grande.  The driver was treated at the Grande Ronde Hospital.  In a separate incident,  a tractor-trailer tanker skidded off the interstate near Meacham.  No one was hurt and the truck did not spill any of the gasoline that it was carrying.",46
5675786,NORTHWEST BLUE MOUNTAINS (ZONE), ,11/07/1998,1700,Heavy Snow, , ,0,0,0,0,WA,PST, ,2151012,Z,30,PDT,0,0,TRAINED SPOTTER, , , , , , , , ,11/08/1998,800, , , , ,"An overnight snowstorm dropped eight inches of snow at 4500 feet and 12 inches at 5600 feet in the mountains of southeast Washington.","",47
5675636,OWYHEE T NC & NE & X NW/C & S TWIN FALLS (ZONE), ,11/07/1998,1800,Heavy Snow, , ,0,0,0,0,ID,MST, ,2150932,Z,15,BOI,0,0,TRAINED SPOTTER, , , , , , , , ,11/08/1998,1000, , , , ,"","A moist pacific storm moved over south western Idaho bringing heavy snow to the mountains.  Spotter reports of 3 to 5 inches were common with higher elevations receiving up to 12 inches.  In the West Central Mountains Cascade received 7 inches and Deadwood 9 inches.  In the Boise Mountains Placerville reported 7 inches and Fairfield picked up 10 inches.  In the Owyhee Mountains Silver City reported 12 inches of snow from this storm.",48
